"","Region","Year","DOY","Grade_pass","Altitude_Source","Filename","Rep.class","Corrected_height_m","Pixel_length","Width.5.proc.m","Width.10.proc.m","Width.15.proc.m","Width.20.proc.m","Width.25.proc.m","Width.30.proc.m","Width.35.proc.m","Width.40.proc.m","Width.45.proc.m","Width.50.proc.m","Width.55.proc.m","Width.60.proc.m","Width.65.proc.m","Width.70.proc.m","Width.75.proc.m","Width.80.proc.m","Width.85.proc.m","Width.90.proc.m","Width.95.proc.m","Total.length.m","Volume.m3"
"93","HI",2019,65,"Y","S_Alt","2019.03.06.33.01","Mother",22.40405155,0.5281,0.954461810337918,1.31440330880367,1.60139128731058,1.73808152670151,2.16942779135338,2.10517048241786,2.11481440296902,2.16505957215637,2.3929653746551,2.41658120758371,2.27932660184474,2.04187153143184,1.54987067383981,1.24481469008977,0.942549775972923,0.649695700288652,0.40921529496601,0.447363857146238,1.31021966224878,11.831579623555,25.217848115313
"94","HI",2019,65,"Y","S_Alt","2019.03.06.33.02","Calf",22.6452437,0.22094,0.383761527398455,0.492613020599288,0.656820863067151,0.864931637466509,0.947229934579999,0.945216630746424,1.02159459379861,1.04620753335847,0.996666950433753,0.939829141760358,0.865265853908067,0.835160857643152,0.75800288945266,0.636208014001684,0.473636231060608,0.368197447961368,0.275606985549552,0.294098460794354,0.812197486358467,5.003240143078,2.11534075382979
"97","HI",2019,69,"Y","S_Alt","2019.03.10.37.01","Mother",24.80552548,0.45195,0.863242734047166,1.40341995281804,1.53386388224204,1.55816902073985,1.92579096703352,1.91108344341947,1.96470721577312,2.02091845397792,2.04568323762259,2.03234904402052,1.99611219016145,1.80311279842015,1.49785348769923,1.12931000894037,0.913397867170547,0.568796295134893,0.406771380863879,0.416533795349068,1.4038000008785,11.210857240686,19.5370268516776
"98","HI",2019,69,"Y","S_Alt","2019.03.10.36.02","Calf",27.29594571,0.17574,0.370933928801304,0.521638549399006,0.61588883967894,0.770450239833899,0.815586073428599,0.850670774925887,0.879534260741824,0.882298286091191,0.892655466118645,0.882685403143766,0.778398851433867,0.707057543904668,0.610873587157657,0.44924430267476,0.375575975539559,0.324582058368588,0.274603663874571,0.299407457477441,0.999200920183658,4.7969894990754,1.54878928779335
"99","HI",2019,69,"Y","S_Alt","2019.03.10.38.01","Mother",30.51037286,0.37381,0.972505680425747,1.38305101289024,1.62826484821736,1.66279715694666,1.97590772928655,2.01055180782415,2.02675728951827,2.11388527660679,2.33779555837176,2.26023073294171,2.0249929232588,1.90770305504685,1.62779952085223,1.32155594867282,0.95908874139769,0.644635790850046,0.386190919339275,0.333169831403598,1.39912761715236,11.4050824787966,22.6149842778664
"100","HI",2019,69,"Y","S_Alt","2019.03.10.38.02","Calf",28.98656,0.18381,0.459431399942413,0.610081686753412,0.697183085465666,0.870118879830816,0.879983708108366,0.955958070701346,0.969636695403996,0.999484793969302,0.969648949849061,0.897773965531397,0.801279801077585,0.729798557407888,0.664657124252616,0.534663036604044,0.439249394523815,0.317589395123553,0.258861831955056,0.253050028182357,0.787926185570146,5.3280195936,2.04013153280024
"101","HI",2019,69,"Y","S_Alt","2019.03.10.39.02","Mother",26.01714142,0.487419093,0.93990756676674,1.40023132241973,1.65083041379907,1.74078358144228,1.99006942270903,2.27712040369233,2.28799713844356,2.2258987911142,2.22128337482107,2.09226407251016,1.95335789082177,1.75875297818633,1.46652245290186,1.15765907390863,0.866021941536671,0.566290531585954,0.367516065440999,0.348633887940646,1.29333496294545,12.6812514733891,24.6037288586219
"102","HI",2019,69,"Y","S_Alt","2019.03.10.39.01","Calf",28.63088689,0.19832,0.492110458770877,0.673919660898687,0.758370275185829,0.933779148369138,0.970526530256137,1.02033405817334,1.08124393100288,1.08899053211979,1.08721499728929,1.03111502389985,0.966245259830166,0.839693972200315,0.703915808652425,0.570604769773081,0.472402419617692,0.370400300007317,0.267967214315601,0.359607978125828,1.12856446098033,5.6780774880248,2.66675141306554
"107","HI",2019,70,"Y","S_Alt","2019.03.11.46.02","Mother",26.92468552,0.467805342,0.994433186357406,1.42003709595116,1.62266056646504,1.6677782763895,2.2165000301318,2.27767775433405,2.32894083079985,2.37298149725776,2.41307177039801,2.36458350531649,2.300312574087,2.04647707293766,1.71889770230371,1.31310761510053,1.01810275611575,0.659008291014129,0.485461351223221,0.461843877760893,1.68714749686543,12.595511717926,28.9470307024206
"108","HI",2019,70,"Y","S_Alt","2019.03.11.46.03","Calf",25.2569622,0.20331573,0.398169516255434,0.568717623621854,0.667055173337631,0.872254805228228,0.91608568634485,1.0086094847702,1.02094930387001,0.997395611883008,1.00347166189941,0.979789435875057,1.00762086395068,0.942500411062214,0.791823960833096,0.59382690800966,0.417048398657627,0.311674382387624,0.292679879432922,0.389593950695152,1.13367231692646,5.13513770727541,2.2764403411466
"109","HI",2019,70,"Y","S_Alt","2019.03.11.47.01","Mother",29.1643175,0.489146745,1.12912069574685,1.70257622324679,1.85584252042952,1.87205883949061,2.55436351354959,2.52349979382989,2.60284653148677,2.68989542168382,2.81617372000772,2.76646592917629,2.53643074093049,2.15650674349478,1.88968152008919,1.42321221208298,1.01343720636426,0.883626616838321,0.563558882390281,0.528352664087318,2.42592826323472,14.2656309752715,41.5415541347898
"110","HI",2019,70,"Y","S_Alt","2019.03.11.47.03","Calf",28.28114316,0.18356565,0.405113251680689,0.551907630071699,0.675759952423259,0.914016592923736,0.977113021633825,1.00730996270472,1.01174433271203,1.00567068925774,1.05344305260876,1.01825108037164,0.968922647923823,0.758848160595433,0.673665486723832,0.510963159177107,0.404238732439179,0.283210595308646,0.276878511216424,0.431745694031895,1.08968792597636,5.19144642690845,2.18678222893588
"111","HI",2019,70,"Y","S_Alt","2019.03.11.50.02","Mother",28.65925387,0.429945491,0.832577924540745,1.31240967770415,1.55088490076641,1.66913619767608,2.20831694402027,2.10426893105228,2.11970837681328,2.20713471399935,2.25674703607861,2.23558198733543,2.14001088027836,1.81725957459349,1.62117112121034,1.17758702698218,0.978854915183425,0.572952610926419,0.354363594008758,0.395009424065947,1.9121449534167,12.3219169768308,24.5688489861328
"112","HI",2019,70,"Y","S_Alt","2019.03.11.50.01","Calf",29.15098657,0.199539695,0.44466077886812,0.657639461265302,0.784325383408186,0.940638691721363,1.00636520827125,1.07206615542415,1.15873045696733,1.18033288864771,1.13918727672418,1.09851932531099,0.980762994175178,0.892880447966788,0.728011314504371,0.565029141929163,0.381653969278801,0.321905115777168,0.249922134065787,0.407460926839952,1.33925723503126,5.8167789691269,2.89179972807924
"113","HI",2019,70,"Y","S_Alt","2019.03.11.52.03","Mother",28.2174041,0.461676709,1.09500690930888,1.52428550498075,1.7290428800035,1.80513991303584,2.3423801230259,2.47623890303086,2.47269215180033,2.56651971411858,2.53835251295175,2.55073523168919,2.42960320626418,2.26328184077972,1.73629179576596,1.57786399376899,1.30108712616842,0.777820963398585,0.472896430658196,0.493201016686157,1.77169236589362,13.0273182614111,35.057236199267
"114","HI",2019,70,"Y","S_Alt","2019.03.11.52.01","Calf",24.89808207,0.227343478,0.549486126693771,0.65834281678606,0.757430159668929,0.914123164657266,1.00379759478119,1.12169152285997,1.19970206519645,1.2273914594788,1.18529805691627,1.08044377521267,1.00194492571966,0.802663464361757,0.692258502882813,0.582091247767657,0.42777698665526,0.302125830174756,0.259452814200499,0.474525571619392,1.32801180166139,5.66041657332324,2.86504876777554
"115","HI",2019,70,"Y","S_Alt","2019.03.11.53.01","Mother",27.73642458,0.428185904,0.872046093483358,1.33784027521327,1.48663270950254,1.55463041873908,2.07820028677571,2.20170295191684,2.47219965545949,2.50241221279295,2.46746295180198,2.396020806495,2.22462701706757,2.01584639769428,1.76245511339548,1.41343030563018,1.02712264722876,0.631106330218325,0.456136093433651,0.476909686874557,1.52382954166457,11.8763460325151,27.1233626083067
"116","HI",2019,70,"Y","S_Alt","2019.03.11.53.02","Calf",27.14423759,0.189435513,0.413093980690743,0.595655913224102,0.676531208065132,0.883550703246865,0.931963569046443,1.06816133578304,1.02830441819943,1.01419236800438,1.03187414962108,0.958135843767415,0.894295661210303,0.762979825719782,0.655417767142786,0.477808490522002,0.386697623524099,0.308765268314854,0.219972816714449,0.480916877226197,1.15699035561219,5.14208257285553,2.08607409181046
"117","HI",2019,71,"Y","S_Alt","2019.03.12.59.02","Mother",30.61523447,0.40477,0.896540752713829,1.4533389116664,1.694637197757,1.76395132906515,2.12360559483019,2.15656865652427,2.251865363567,2.44470299211592,2.44377977854592,2.34764164598099,2.23626367384037,2.0235775731428,1.63934104215875,1.35905959836994,1.02069872693157,0.767228892271066,0.660958955480175,0.493148469561846,1.44722711391169,12.3921284564219,28.5257805345725
"118","HI",2019,71,"Y","S_Alt","2019.03.12.59.01","Calf",26.55974536,0.18104,0.313464782722151,0.464819486029335,0.554906820197506,0.772318516276108,0.841759644287448,0.912670212096061,0.963396658710271,0.983921212946712,0.959396570466322,0.900958930779843,0.8376008796256,0.75874783584469,0.671219519543366,0.560184494024358,0.418220549631023,0.240703951713308,0.177892132106743,0.325474183368967,1.01955705138108,4.8083762999744,1.6925636299168
"119","HI",2019,71,"Y","S_Alt","2019.03.12.60.01","Mother",27.83007,0.44171,0.97055257624193,1.49647753298338,1.66962190577785,1.69754258834286,2.13922730668274,2.05522677827547,2.17473020075926,2.21232779140121,2.28962135709662,2.28752543124916,2.17083583531366,1.88075601017929,1.75899562590316,1.39640291285682,1.01504029261702,0.617705611065771,0.413952115924244,0.29004171739169,1.00550598125463,12.2928202197,26.1945343714535
"120","HI",2019,71,"Y","S_Alt","2019.03.12.60.02","Calf",29.59920665,0.16866,0.407270344815842,0.563583184580185,0.658290252394762,0.846739395339895,0.894376985551998,0.91865556248008,1.01344450241063,1.00964144277956,0.999445868239589,0.978877495981783,0.888786218315398,0.792204079356909,0.665016745630404,0.50324643042803,0.414949350230021,0.294435093175686,0.171239025102954,0.218451279688164,0.989449981787366,4.992202193589,1.93627409451563
"121","HI",2019,71,"Y","S_Alt","2019.03.12.61.01","Mother",28.37969135,0.41895,0.940780973261425,1.43597985435917,1.53554039819878,1.69377766080106,2.06171068508462,1.9065849495639,2.04198215284761,2.14823420391497,2.25450765639137,2.20684434051616,2.00328959426332,1.7137784665198,1.36552165991781,1.14472332281139,0.85492327604578,0.544212863677059,0.389729170427655,0.320752429079009,1.07068277028952,11.8896716910825,21.821476102227
"122","HI",2019,71,"Y","S_Alt","2019.03.12.61.02","Calf",26.90625885,0.17971,0.362494069451741,0.507040271404529,0.628020072328426,0.775228603553344,0.849466296580713,0.845136264137573,0.880026509922008,0.886024729068535,0.885048960730148,0.811626986824116,0.713643018723316,0.606759153676852,0.522431590522069,0.447935691204959,0.359268424959481,0.239640097031518,0.230290514974505,0.277122559893303,0.879249473390894,4.8353237779335,1.43364397270174
"125","HI",2019,71,"Y","S_Alt","2019.03.12.63.02","Mother",30.18348185,0.3772,0.843032627375762,1.33070896187916,1.4160206126092,1.47450984862258,1.96845374087526,1.92545066662494,2.07514226068803,1.99972663392833,1.99827501973572,1.88552046037923,1.59577712901292,1.34448620371822,1.18325683849596,0.923411066892796,0.809146828775987,0.485531361061137,0.226081794743481,0.353676974492677,1.84498797655869,11.38520935382,16.7597269634541
"126","HI",2019,71,"Y","S_Alt","2019.03.12.63.01","Calf",30.14988637,0.19327,0.376299266680392,0.577542905733968,0.706540218216955,0.880287668956826,0.941380403637432,0.975901123074575,1.10783877434221,1.21032933474936,1.17472419785716,1.10977627463133,1.02680872465634,0.941524914937192,0.824044220714151,0.742356294990258,0.562548110263254,0.30411412432946,0.21543954342763,0.532602222335867,1.38091443539327,5.8270685387299,2.9886507288632
"127","HI",2019,71,"Y","S_Alt","2019.03.12.64.01","Calf",26.48566227,0.209,0.41395048083449,0.62743768746847,0.715565669577903,0.904809585458046,0.963048616881264,1.00559781742662,1.11007878372296,1.08855010384356,1.09495910969679,1.04411717148627,0.94085512304179,0.837713195021398,0.694655305429894,0.53109391119134,0.43405155438331,0.328718120561145,0.244390261545719,0.272956226915885,0.854609212093263,5.53550341443,2.50115098129273
"128","HI",2019,71,"Y","S_Alt","2019.03.12.65.01","Mother",29.71288447,0.420992847,0.792100233525154,1.39376824487621,1.6285047188381,1.71015488828121,2.14445620234232,2.04612398922541,2.03703178784456,2.22313659850574,2.18858244080664,2.10331701321582,1.90400971159682,1.69062998174353,1.4446263068482,1.19274309302022,0.947769991969991,0.616433098061656,0.392858385539089,0.295578705161618,1.78167406251715,12.5089118256074,23.3651753907689
"129","HI",2019,71,"Y","S_Alt","2019.03.12.65.03","Calf",26.90395538,0.237449889,0.464534284475204,0.670925360499144,0.808558202339551,1.07027692231347,1.05843461846668,1.09786736055045,1.18221928886707,1.23391513738904,1.21648083291472,1.14660944899168,1.02183158126553,0.903077746184507,0.79076770376274,0.635901321611574,0.453918642183819,0.305072142747446,0.263556378390441,0.422274986961035,1.33004107307414,6.38834121864195,3.52200062581841
"130","HI",2019,71,"Y","S_Alt","2019.03.12.67.02","Mother",30.77354315,0.38923,0.903951069166456,1.39500777822463,1.63066627212469,1.69574027555354,2.03502511926666,2.02343042862479,2.04388763125624,2.25107804535411,2.29449584973286,2.30359672364783,2.17363796897209,2.03010815593144,1.78189912809074,1.3878293710948,1.06192513576602,0.790591407767058,0.610610187121733,0.505875873585153,1.17320182536519,11.9779862002745,25.9708118965735
"131","HI",2019,71,"Y","S_Alt","2019.03.12.67.01","Calf",30.17100108,0.17606,0.367308769595903,0.563928455657367,0.672472483250271,0.882371404246453,0.882335814473237,0.990690207005871,1.09984882217506,1.09812404615069,1.04281116428534,0.988506482264216,0.929057218846131,0.78173521178588,0.63114425749621,0.502152577214118,0.417219442601463,0.2338540255144,0.165680486942596,0.193641300114869,1.08185473907519,5.3119064501448,2.1701479090189
"134","HI",2019,71,"Y","S_Alt","2019.03.12.70.02","Mother",26.17172829,0.447797894,0.871083604612636,1.31350001444118,1.54564522693018,1.66234122041957,2.07917595568576,2.09800156804652,2.20105227243415,2.22029524478591,2.1544298682198,2.04481536228649,1.95968016835023,1.7603985638699,1.52872689183323,1.22364187279215,0.934560270985012,0.626934978146875,0.425221059245147,0.385064691182267,1.59476512378457,11.7196448106022,22.2592728810602
"135","HI",2019,71,"Y","S_Alt","2019.03.12.70.01","Calf",26.24654043,0.197015622,0.392541998439474,0.52852566163391,0.678253999573267,0.865568852752916,0.903048373208916,0.968162115666734,0.983993384840525,0.97047883709872,0.953368571383394,0.902519147347153,0.824928055115273,0.75119248994878,0.616691856817607,0.489856699364937,0.368804989242705,0.247864068420488,0.21212346084736,0.258534668847895,0.880628067949335,5.1709784881646,1.88531591950502
"136","HI",2019,71,"Y","S_Alt","2019.03.12.71.03","Mother",28.26504858,0.40757,0.860991070425925,1.31008850278977,1.48965513022417,1.57529585702981,1.99466711790696,1.95449923124605,2.03437074913812,2.11880878942104,2.11063535946064,2.02623648712961,1.90968418229335,1.73359543858698,1.50835206725832,1.28762222638559,0.842798708771999,0.567854662491756,0.322132212317991,0.311443969446592,1.11097937135985,11.5199858497506,20.3091961757176
"137","HI",2019,71,"Y","S_Alt","2019.03.12.71.01","Calf",29.98276614,0.18945384,0.445393343689685,0.621493362610578,0.745520540864567,0.9624026596279,1.01209413748428,1.08237606620124,1.10989966847285,1.082027207495,1.04274808133344,0.986352371314306,0.892833291078449,0.79256084876311,0.635259821349513,0.463423349611788,0.371838171973674,0.266220209027075,0.215509380913559,0.241072198387007,1.04459441667528,5.68035017904498,2.46797727974066
"138","HI",2019,72,"Y","S_Alt","2019.03.13.75.01","Mother",26.80023093,0.42044,0.878725204067025,1.33056304950898,1.48453086643165,1.48914844738164,1.99885817120118,2.03368158244065,2.04426100350932,2.11509771507641,2.18278617843113,2.08778660549471,1.92745355802385,1.72771557560862,1.31029775097664,0.998823999956337,0.751959198201853,0.471918350593178,0.376397074391793,0.392497761115651,1.85331986210838,11.2678890922092,19.2662671652166
"139","HI",2019,72,"Y","S_Alt","2019.03.13.75.02","Calf",24.13750808,0.18089,0.325578704986631,0.441117548147123,0.513896990099111,0.674553873986635,0.771572463082459,0.793220687067662,0.84468635854633,0.860734014389337,0.851999363599236,0.833860718371886,0.745115705773018,0.631857346545377,0.505499849184579,0.424377407617633,0.351973461775592,0.256977312192877,0.194807381840422,0.386008691155204,1.02367574844355,4.3662338365912,1.1841899710851
"140","HI",2019,72,"Y","S_Alt","2019.03.13.79.02","Mother",25.04337741,0.50564,0.966802298613426,1.46000329204248,1.7812859707965,1.88314534039946,2.0774998403904,2.26168980377841,2.2552253763014,2.37571318716084,2.45875037262702,2.47221613595523,2.3816710973037,2.07173820571452,1.73454075232171,1.39770545882282,0.987755654433616,0.638361263634629,0.370033705872006,0.30205148186991,1.31780234936165,12.6629333535924,29.8647027223078
"141","HI",2019,72,"Y","S_Alt","2019.03.13.79.01","Calf",23.74207684,0.20735,0.3922533134198,0.57323903850714,0.665132225540352,0.841389978612376,0.916006179194368,1.02366993927117,0.995420749542425,1.02616782869284,1.00713877514432,0.973846546543757,0.918858518829598,0.777561864113645,0.643289231129734,0.525797846590023,0.402842513549896,0.306928778052597,0.270698551015197,0.333843856560863,1.1287447359131,4.922919632774,1.98750697181057
